,customer_id,Customer_Full_Name,country,rating,Genre,rental_rate,rental_duration,inventory_id,film_id,staff_id,Employee_full_Name,Actor_Full_Name,movie_title,rental_id,rental_date,return_date,store_id,payment_id,payment_amount,Revenue,Sales_Rating
569,570,IVAN CROMWELL,Mexico,NC-17,Documentary,4.99,6,2676,587,2,Jon Stephens,CHRISTIAN GABLE,MOD SECRETARY,1060,2005-05-31 08:21:43.000,2005-06-09 04:02:43.000,2,15262,7.99,29.94,Above Average
570,571,JOHNNIE CHISHOLM,Poland,NC-17,Sports,4.99,4,511,113,1,Mike Hillyer,SCARLETT BENING,CALIFORNIA BIRDS,228,2005-05-26 10:54:28.000,2005-06-04 09:39:28.000,1,15288,9.99,19.96,Above Average
571,572,SIDNEY BURLESON,Poland,NC-17,Drama,4.99,5,1227,272,2,Jon Stephens,JAYNE NEESON,EDGE KISSING,559,2005-05-28 08:39:02.000,2005-06-05 08:38:02.000,2,15312,7.99,24.950000000000003,Above Average
572,573,BYRON BOX,Kazakstan,PG,Music,0.99,6,62,12,2,Jon Stephens,VAL BOLGER,ALASKA PHANTOM,827,2005-05-29 21:58:43.000,2005-06-06 00:54:43.000,2,15337,2.99,5.9399999999999995,below average
573,574,JULIAN VEST,Japan,PG-13,Classics,0.99,6,4364,951,2,Jon Stephens,CARMEN HUNT,VOYAGE LEGALLY,433,2005-05-27 16:40:40.000,2005-05-30 19:55:40.000,2,15366,0.99,5.9399999999999995,below average
574,575,ISAAC OGLESBY,Mexico,PG-13,Travel,2.99,7,830,181,1,Mike Hillyer,MENA TEMPLE,CONTACT ANONYMOUS,17,2005-05-25 01:06:36.000,2005-05-27 00:43:36.000,1,15394,2.99,20.93,Above Average
575,576,MORRIS MCCARTER,Taiwan,PG,Family,2.99,6,3090,679,2,Jon Stephens,JULIA MCQUEEN,PILOT HOOSIERS,755,2005-05-29 10:26:29.000,2005-06-01 10:25:29.000,2,15423,2.99,17.94,Above Average
576,577,CLIFTON MALCOLM,Taiwan,G,New,0.99,3,485,109,2,Jon Stephens,NICK STALLONE,BUTTERFLY CHOCOLAT,291,2005-05-26 20:20:47.000,2005-06-03 02:06:47.000,2,15457,5.99,2.9699999999999998,below average
577,578,WILLARD LUMPKIN,Mexico,R,Family,0.99,6,1414,309,2,Jon Stephens,TIM HACKMAN,FEUD FROGMEN,660,2005-05-28 20:53:31.000,2005-05-30 15:26:31.000,2,15485,0.99,5.9399999999999995,below average
578,579,DARYL LARUE,Iraq,PG,Sports,0.99,4,2630,577,2,Jon Stephens,MENA TEMPLE,MILE MULAN,2425,2005-06-18 17:37:45.000,2005-06-27 18:40:45.000,2,15507,5.99,3.96,below average
579,580,ROSS GREY,Philippines,PG,Family,0.99,6,1230,273,1,Mike Hillyer,JULIA MCQUEEN,EFFECT GLADIATOR,611,2005-05-28 15:18:18.000,2005-05-31 20:15:18.000,1,15534,0.99,5.9399999999999995,below average
580,581,VIRGIL WOFFORD,Mexico,PG-13,Travel,0.99,3,2290,496,1,Mike Hillyer,ANGELA HUDSON,KICK SAVANNAH,976,2005-05-30 21:11:19.000,2005-06-06 02:16:19.000,1,15561,4.99,2.9699999999999998,below average
581,582,ANDY VANHORN,Mexico,R,Family,0.99,3,1208,269,1,Mike Hillyer,FRED COSTNER,EARRING INSTINCT,281,2005-05-26 18:49:35.000,2005-05-27 18:11:35.000,1,15588,0.99,2.9699999999999998,below average
582,583,MARSHALL THORN,United Kingdom,NC-17,Games,0.99,4,3689,807,1,Mike Hillyer,RALPH CRUZ,SLEUTH ORIENT,1428,2005-06-15 18:19:30.000,2005-06-22 23:05:30.000,1,15613,3.99,3.96,below average
583,584,SALVADOR TEEL,Gambia,R,New,2.99,4,3462,759,2,Jon Stephens,VIVIEN BERGEN,SALUTE APOLLO,379,2005-05-27 09:25:32.000,2005-06-02 06:19:32.000,2,15636,4.99,11.96,below average
584,585,PERRY SWAFFORD,Argentina,R,Animation,0.99,7,1625,355,1,Mike Hillyer,JENNIFER DAVIS,GHOSTBUSTERS ELF,1344,2005-06-15 12:29:41.000,2005-06-22 12:45:41.000,1,15666,0.99,6.93,below average
585,586,KIRK STCLAIR,Taiwan,PG-13,Sports,4.99,4,4134,898,1,Mike Hillyer,PENELOPE MONROE,TOURIST PELICAN,138,2005-05-25 22:48:22.000,2005-05-29 20:21:22.000,1,15690,4.99,19.96,Above Average
586,587,SERGIO STANFIELD,Mexico,PG,Horror,4.99,4,2417,527,1,Mike Hillyer,LUCILLE TRACY,LOLA AGENT,181,2005-05-26 04:47:06.000,2005-05-29 06:34:06.000,1,15709,4.99,19.96,Above Average
587,588,MARION OCAMPO,China,PG-13,Documentary,0.99,5,1866,407,1,Mike Hillyer,REESE KILMER,HAWK CHILL,576,2005-05-28 10:56:10.000,2005-06-04 13:15:10.000,1,15735,2.99,4.95,below average
588,589,TRACY HERRMANN,Ecuador,G,Comedy,0.99,3,1113,247,1,Mike Hillyer,WOODY JOLIE,DOWNHILL ENOUGH,531,2005-05-28 05:23:38.000,2005-05-29 08:00:38.000,1,15764,0.99,2.9699999999999998,below average
589,590,SETH HANNON,Bahrain,R,Action,0.99,5,1300,287,1,Mike Hillyer,FRED COSTNER,ENTRAPMENT SATISFACTION,602,2005-05-28 14:15:54.000,2005-06-05 15:16:54.000,1,15792,3.99,4.95,below average
590,591,KENT ARSENAULT,Brazil,PG-13,Animation,0.99,3,2974,651,1,Mike Hillyer,TIM HACKMAN,PACKER MADIGAN,1418,2005-06-15 17:51:27.000,2005-06-18 23:20:27.000,1,15817,0.99,2.9699999999999998,below average
591,592,TERRANCE ROUSH,Hungary,G,Action,4.99,7,4209,915,2,Jon Stephens,BURT DUKAKIS,TRUMAN CRAZY,1163,2005-06-14 23:12:46.000,2005-06-23 21:53:46.000,2,15844,6.99,34.93,Above Average
592,593,RENE MCALISTER,United States,G,Children,2.99,5,2858,626,1,Mike Hillyer,CUBA OLIVIER,NOON PAPI,790,2005-05-29 16:19:29.000,2005-06-02 17:22:29.000,1,15873,2.99,14.950000000000001,below average
593,594,EDUARDO HIATT,China,PG,Sports,4.99,6,4156,902,1,Mike Hillyer,BETTE NICHOLSON,TRADING PINOCCHIO,313,2005-05-26 22:56:19.000,2005-05-29 01:29:19.000,1,15899,4.99,29.94,Above Average
594,595,TERRENCE GUNDERSON,China,R,Classics,4.99,3,270,60,1,Mike Hillyer,BETTE NICHOLSON,BEAST HUNCHBACK,613,2005-05-28 15:27:22.000,2005-06-02 20:01:22.000,1,15926,6.99,14.97,below average
595,596,ENRIQUE FORSYTHE,Greece,R,Foreign,4.99,5,1111,246,2,Jon Stephens,HARRISON BALE,DOUBTFIRE LABYRINTH,303,2005-05-26 21:16:52.000,2005-05-27 23:41:52.000,2,15956,4.99,24.950000000000003,Above Average
596,597,FREDDIE DUGGAN,Peru,PG-13,Children,2.99,6,2613,573,2,Jon Stephens,HELEN VOIGHT,MICROCOSMOS PARADISE,34,2005-05-25 04:19:28.000,2005-05-29 00:10:28.000,2,15984,2.99,17.94,Above Average
597,598,WADE DELVALLE,Switzerland,PG-13,Drama,0.99,6,286,64,1,Mike Hillyer,SANDRA PECK,BEETHOVEN EXORCIST,3005,2005-06-20 10:10:29.000,2005-06-28 15:48:29.000,1,16009,2.99,5.9399999999999995,below average
598,599,AUSTIN CINTRON,China,G,Sci-Fi,4.99,5,914,203,2,Jon Stephens,JOHNNY LOLLOBRIGIDA,DAISY MENAGERIE,1008,2005-05-31 01:18:56.000,2005-06-01 01:24:56.000,2,16031,4.99,24.950000000000003,Above Average
